id,idade,curso,semestre,turno,experiencia_previa,distancia_km,tipo_instituicao,perfil_comportamental,feedback_entrevista,nota_prova_tecnica,churn
3075,22.0,4,2.0,2,0,17.7,1,3,0,6.5,0
3076,23.0,4,7.0,0,1,4.3,1,3,1,5.9,0
3077,20.0,3,5.0,1,0,10.1,0,2,3,8.3,0
3078,24.0,4,3.0,2,1,17.6,0,3,0,4.3,0
3079,25.0,3,8.0,1,0,19.3,1,3,2,9.2,1
3080,18.0,0,8.0,0,0,18.5,1,3,0,8.7,0
3081,20.0,0,4.0,0,1,16.7,0,3,0,7.1,0
3082,21.0,1,7.0,0,1,12.1,1,0,3,4.6,0
3083,20.0,1,4.0,0,1,1.8,1,2,0,9.2,0
3084,21.0,0,1.0,2,1,6.9,1,2,1,7.4,0
3085,23.0,1,4.0,2,0,19.8,0,0,2,5.6,1
3086,25.0,0,3.0,0,0,28.1,0,3,0,7.5,0
3087,21.0,2,3.0,0,1,25.9,0,0,1,7.6,1
3088,25.0,2,6.0,1,1,15.1,1,3,2,5.8,1
3089,25.0,0,5.0,0,1,27.9,0,2,3,9.8,0
3090,23.0,0,4.0,1,1,22.9,0,0,1,9.5,1
3091,21.0,1,1.0,0,1,13.4,1,0,2,4.1,1
3092,18.0,2,4.0,2,1,29.8,0,0,2,9.8,1
3093,21.0,4,4.0,2,0,18.1,1,2,1,8.0,1
3094,21.0,1,7.0,0,0,24.9,1,0,3,8.9,1
3095,18.0,4,6.0,1,1,17.2,0,3,1,8.1,1
3096,21.0,2,4.0,2,0,1.0,0,3,1,7.7,0
3097,20.0,4,7.0,2,1,7.4,1,1,0,5.2,0
3098,25.0,2,4.0,0,0,19.4,1,1,1,4.2,1
3099,22.0,3,7.0,1,1,11.9,0,3,0,5.3,0
3100,22.0,2,4.0,2,0,25.6,1,3,3,8.5,0
3101,21.0,0,6.0,0,1,3.5,0,2,3,8.6,0
3102,19.0,0,3.0,2,0,19.9,0,1,1,6.4,1
3103,25.0,3,2.0,1,1,13.0,0,1,3,4.3,0
3104,19.0,3,8.0,1,1,27.8,1,0,1,5.9,1
3105,24.0,1,5.0,1,1,22.5,0,1,3,7.9,0
3106,19.0,4,4.0,2,1,22.9,1,0,1,4.9,1
3107,22.0,1,5.0,1,0,7.5,0,3,1,7.5,1
3108,23.0,3,4.0,2,0,9.0,1,3,0,4.2,0
3109,24.0,2,8.0,1,0,5.8,1,0,1,9.1,0
3110,21.0,2,6.0,1,1,5.8,1,1,0,5.9,0
3111,22.0,2,7.0,0,1,26.2,1,1,3,8.9,0
3112,18.0,1,6.0,1,1,20.5,1,0,0,4.7,0
3113,21.0,3,1.0,2,0,14.9,1,2,1,4.8,0
3114,21.0,0,8.0,1,0,12.6,0,2,0,5.5,0
3115,24.0,4,2.0,2,0,15.7,0,0,1,8.1,1
3116,24.0,4,2.0,1,0,22.4,0,0,2,5.5,1
3117,18.0,3,7.0,0,0,16.3,1,2,3,5.6,0
3118,20.0,3,6.0,2,0,4.6,0,3,1,7.3,0
3119,24.0,3,7.0,0,0,4.8,1,2,0,6.8,0
3120,18.0,3,8.0,2,0,4.7,0,3,0,7.7,0
3121,22.0,4,5.0,0,0,7.3,1,1,3,4.8,0
3122,25.0,3,3.0,1,0,9.1,0,3,0,5.5,0
3123,22.0,1,3.0,0,0,27.4,1,2,3,7.6,1
3124,19.0,3,4.0,1,1,4.2,1,0,2,5.7,1
3125,18.0,4,8.0,2,0,14.0,0,0,1,5.2,0
3126,20.0,2,4.0,1,1,11.7,0,3,1,5.6,0
3127,22.0,0,2.0,2,1,15.9,1,1,2,8.3,1
3128,24.0,3,5.0,1,1,2.7,1,0,0,6.5,0
3129,21.0,0,6.0,2,0,25.2,1,0,3,4.3,0
3130,24.0,3,5.0,1,0,19.5,0,1,0,8.0,0
3131,23.0,4,8.0,1,0,8.5,1,0,0,9.5,0
3132,24.0,1,8.0,2,1,18.9,1,2,0,9.9,0
3133,25.0,2,7.0,0,1,16.0,1,1,1,6.2,1
3134,20.0,3,3.0,1,0,26.2,0,2,3,4.0,0
3135,25.0,2,7.0,1,1,23.4,0,2,1,8.0,1
3136,18.0,0,4.0,0,0,5.6,0,3,0,9.3,0
3137,24.0,4,4.0,0,1,15.9,1,0,2,8.1,1
3138,22.0,0,8.0,0,1,25.7,0,3,3,7.5,0
3139,18.0,3,8.0,1,0,7.0,1,3,2,7.3,1
3140,18.0,3,5.0,1,0,26.1,0,0,2,6.4,1
3141,21.0,4,6.0,0,1,24.9,1,2,0,9.1,0
3142,19.0,4,4.0,0,0,12.5,0,2,0,8.5,0
3143,21.0,1,5.0,0,1,2.6,0,0,0,6.3,0
3144,18.0,2,2.0,1,0,11.1,0,0,1,8.8,0
3145,20.0,3,8.0,2,0,22.8,0,0,3,6.4,0
3146,21.0,4,8.0,2,0,8.0,0,1,1,5.8,0
3147,20.0,3,1.0,1,1,11.1,0,3,1,9.5,0
3148,20.0,3,5.0,0,1,21.5,0,1,1,7.9,1
3149,22.0,4,2.0,0,0,13.7,0,0,3,8.6,0
3150,19.0,4,5.0,1,1,16.3,0,2,1,5.9,1
3151,20.0,0,3.0,1,0,10.6,1,1,1,7.2,0
3152,24.0,0,8.0,0,0,18.5,0,3,1,7.7,1
3153,21.0,4,5.0,0,1,3.9,1,1,2,5.9,1
3154,22.0,3,4.0,0,1,13.5,1,3,1,7.7,0
3155,25.0,0,6.0,1,0,11.9,1,1,3,7.1,0
3156,21.0,3,8.0,2,1,14.1,1,0,3,9.1,0
3157,21.0,1,3.0,2,1,5.1,0,2,2,8.7,1
3158,20.0,4,7.0,0,0,29.4,0,1,2,4.8,1
3159,24.0,4,6.0,2,1,26.9,0,0,1,8.6,1
3160,21.0,3,7.0,0,0,6.9,1,3,0,8.4,0
3161,20.0,4,8.0,1,0,12.2,0,1,0,9.0,0
3162,18.0,4,7.0,0,1,21.6,0,1,0,5.2,0
3163,24.0,2,4.0,2,0,28.6,0,0,1,6.3,1
3164,22.0,0,2.0,0,0,20.7,0,0,2,6.5,1
3165,24.0,4,6.0,0,0,12.4,1,1,0,5.7,0
3166,24.0,0,8.0,1,1,6.0,1,3,0,4.3,0
3167,19.0,2,8.0,0,1,1.6,0,1,0,8.1,0
3168,22.0,1,6.0,2,1,25.0,0,0,3,4.8,0
3169,23.0,0,4.0,0,0,28.9,0,3,3,8.7,0
3170,23.0,0,4.0,2,0,21.2,1,0,0,5.2,0
3171,24.0,3,8.0,0,0,20.8,1,2,0,7.2,0
3172,23.0,0,5.0,0,0,13.2,0,0,3,7.5,0
3173,23.0,0,4.0,1,0,23.8,1,0,0,5.0,0
3174,24.0,1,5.0,0,0,24.7,0,0,1,8.0,1
3175,21.0,4,8.0,1,0,24.2,1,2,2,5.9,1
3176,21.0,0,8.0,1,0,28.5,1,1,3,5.0,0
3177,21.0,3,1.0,2,0,4.2,1,1,0,6.6,0
3178,25.0,0,3.0,2,1,19.4,0,0,0,6.8,0
3179,19.0,2,1.0,2,1,0.8,0,3,2,4.1,1
3180,22.0,2,7.0,2,1,18.2,0,0,1,6.0,1
3181,25.0,4,5.0,2,1,21.9,1,2,3,7.3,0
3182,20.0,4,4.0,2,1,24.6,0,3,2,4.3,1
3183,22.0,0,5.0,2,0,22.0,1,2,0,7.1,0
3184,23.0,2,5.0,1,1,29.3,1,1,0,5.3,0
3185,23.0,0,4.0,0,1,27.5,0,3,3,9.1,0
3186,25.0,3,8.0,1,1,1.6,1,3,3,7.6,0
3187,23.0,4,4.0,1,1,19.3,1,0,3,7.7,0
3188,18.0,4,1.0,1,0,28.4,0,2,0,8.3,0
3189,23.0,2,4.0,0,0,16.3,0,0,3,5.0,0
3190,22.0,3,7.0,1,1,24.2,1,1,1,9.0,1
3191,25.0,0,7.0,0,1,19.7,0,2,1,7.0,1
3192,18.0,1,3.0,1,1,2.0,1,0,0,7.2,0
3193,18.0,1,2.0,2,1,9.5,1,0,3,4.2,0
3194,24.0,2,6.0,1,1,22.2,1,1,1,6.3,1
3195,21.0,1,7.0,1,1,8.1,1,2,1,6.4,0
3196,24.0,4,1.0,1,1,4.0,0,0,2,4.4,1
3197,18.0,0,1.0,0,1,4.6,0,2,1,8.3,0
3198,20.0,1,8.0,1,0,23.3,0,2,1,4.2,1
3199,25.0,3,1.0,2,1,2.2,0,2,1,6.7,0
3200,24.0,4,6.0,1,0,9.5,1,0,2,6.4,1
3201,20.0,0,7.0,2,0,28.8,0,1,1,5.5,1
3202,19.0,1,2.0,1,0,11.8,0,1,0,4.9,1
3203,18.0,3,8.0,1,1,15.9,1,3,0,6.0,0
3204,23.0,3,3.0,1,0,18.2,0,1,1,6.5,1
3205,20.0,3,5.0,2,1,25.8,0,3,0,8.0,0
3206,20.0,1,2.0,1,1,27.8,0,1,1,9.3,1
3207,18.0,1,5.0,2,1,24.5,1,3,3,4.8,0
3208,22.0,2,5.0,0,0,6.7,1,3,2,9.6,1
3209,24.0,2,5.0,1,1,26.0,0,1,2,6.5,1
3210,20.0,1,7.0,0,0,19.8,1,0,1,6.7,1
3211,24.0,4,7.0,1,1,7.0,0,2,1,5.7,0
3212,19.0,1,8.0,1,1,2.1,1,1,0,6.4,0
3213,21.0,3,7.0,2,0,2.0,1,1,0,8.7,0
3214,19.0,0,8.0,1,1,29.6,1,0,3,5.6,0
3215,25.0,2,5.0,1,0,27.0,0,1,3,9.4,0
3216,23.0,2,4.0,2,1,28.1,1,3,0,7.8,0
3217,23.0,0,5.0,2,0,16.3,0,3,0,8.2,0
3218,23.0,4,6.0,2,0,5.8,0,2,3,7.0,0
3219,18.0,1,2.0,1,0,20.2,1,3,1,8.4,1
3220,21.0,3,5.0,2,1,8.4,1,2,3,7.7,0
3221,23.0,3,5.0,1,0,4.2,0,2,3,9.6,0
3222,20.0,4,3.0,1,0,21.7,0,1,3,10.0,0
3223,25.0,3,3.0,1,1,1.2,1,2,3,8.5,0
3224,20.0,2,4.0,1,1,17.7,0,1,0,9.3,0
3225,23.0,2,8.0,1,1,29.8,1,2,2,4.7,1
3226,24.0,0,8.0,0,1,23.4,1,1,1,8.6,1
3227,23.0,1,4.0,1,1,17.2,1,1,3,9.4,0
3228,21.0,0,1.0,1,1,8.9,0,2,1,8.2,0
3229,25.0,2,2.0,0,1,27.8,1,0,0,8.1,0
3230,19.0,1,4.0,0,0,6.6,0,3,0,5.6,0
3231,25.0,0,2.0,2,1,17.7,0,1,1,8.9,1
3232,23.0,2,2.0,1,0,9.7,1,2,2,8.4,1
3233,18.0,0,8.0,1,0,0.7,0,0,2,7.7,1
3234,22.0,0,3.0,0,1,29.0,1,2,0,6.9,0
3235,25.0,4,3.0,0,1,25.3,1,0,0,7.1,0
3236,18.0,0,2.0,2,0,3.6,0,0,1,4.3,0
3237,19.0,3,5.0,2,0,21.5,1,1,0,4.0,0
3238,19.0,0,7.0,2,1,26.5,0,3,1,9.4,1
3239,24.0,2,7.0,1,0,12.6,0,3,1,4.4,0
3240,21.0,2,3.0,1,1,25.3,0,1,1,8.1,1
3241,20.0,1,6.0,0,1,1.5,1,3,1,9.2,0
3242,21.0,4,1.0,2,1,15.1,1,2,2,6.0,1
3243,18.0,1,4.0,2,0,13.1,0,3,1,8.3,1
3244,22.0,3,4.0,0,1,6.5,1,3,1,5.0,0
3245,25.0,4,5.0,0,0,12.9,0,1,3,9.7,0
3246,25.0,4,2.0,0,1,13.4,0,1,3,7.4,0
3247,25.0,3,3.0,1,1,25.5,1,1,1,5.3,1
3248,19.0,0,6.0,2,0,22.9,1,1,2,8.8,1
3249,25.0,2,4.0,1,1,21.0,0,2,2,8.8,1
3250,24.0,1,8.0,0,0,5.9,1,2,0,4.2,0
3251,19.0,4,8.0,2,1,22.2,0,3,2,7.6,1
3252,22.0,3,7.0,0,0,13.3,0,2,1,4.6,0
3253,22.0,4,2.0,2,1,21.8,1,1,2,4.7,1
3254,20.0,4,1.0,1,1,10.6,1,1,1,9.8,0
3255,22.0,0,8.0,1,0,17.2,0,3,2,8.2,1
3256,19.0,4,5.0,2,0,29.1,0,0,1,8.4,1
3257,18.0,4,5.0,2,0,22.1,0,1,3,7.6,0
3258,25.0,2,3.0,1,0,2.2,0,1,0,9.1,0
3259,24.0,3,8.0,1,1,13.1,0,0,3,4.6,0
3260,18.0,0,7.0,0,1,21.6,1,1,0,7.1,0
3261,24.0,4,4.0,0,0,8.6,1,1,2,7.0,1
3262,21.0,2,2.0,2,0,3.4,1,1,2,6.5,1
3263,22.0,4,7.0,0,1,11.0,0,0,2,4.7,1
3264,23.0,1,3.0,1,0,17.4,0,2,1,5.5,1
3265,23.0,4,8.0,2,0,8.0,0,1,2,8.2,1
3266,23.0,4,3.0,1,1,12.4,0,3,0,5.5,0
3267,18.0,2,2.0,1,1,20.8,0,2,0,8.0,0
3268,18.0,3,7.0,1,0,5.6,1,1,2,5.0,1
3269,21.0,4,7.0,0,1,28.5,1,0,2,9.5,1
3270,20.0,2,6.0,0,1,20.1,0,2,1,7.4,1
3271,25.0,4,7.0,0,1,1.6,1,1,0,4.6,0
3272,20.0,4,2.0,2,1,13.5,1,3,2,6.9,1
3273,22.0,1,5.0,1,0,5.8,0,1,1,9.1,1
3274,18.0,4,7.0,2,1,16.0,0,2,2,5.2,1
3275,20.0,2,5.0,2,0,20.6,0,2,0,8.0,0
3276,18.0,2,2.0,2,0,15.7,0,3,3,4.6,0
3277,22.0,0,5.0,1,1,21.9,1,0,0,4.9,0
3278,20.0,1,8.0,1,0,17.7,1,1,3,5.1,1
3279,20.0,2,2.0,1,1,13.3,0,3,2,4.2,1
3280,20.0,4,2.0,2,1,26.3,0,0,3,9.9,0
3281,19.0,3,5.0,2,0,29.0,0,3,0,8.4,0
3282,25.0,2,3.0,0,1,28.9,1,2,1,8.4,1
3283,19.0,0,8.0,0,0,16.5,0,1,1,6.5,1
3284,25.0,1,3.0,1,0,6.9,1,1,1,6.2,1
3285,20.0,0,2.0,0,0,17.3,0,3,0,7.9,0
3286,23.0,4,1.0,2,0,1.7,0,3,2,8.5,1
3287,21.0,2,7.0,1,1,12.8,0,3,0,6.6,0
3288,19.0,2,1.0,0,1,2.4,1,2,1,7.8,0
3289,25.0,3,2.0,1,0,9.7,0,3,0,6.3,0
3290,25.0,1,8.0,2,0,16.2,1,0,3,6.8,1
3291,19.0,1,2.0,1,0,6.7,1,3,1,6.9,1
3292,23.0,4,7.0,1,0,18.8,0,0,3,8.6,0
3293,21.0,4,7.0,1,1,28.9,0,2,3,8.2,0
3294,22.0,0,7.0,1,1,1.7,1,1,3,9.9,0
3295,18.0,2,5.0,1,0,21.4,0,2,0,7.9,0
3296,21.0,4,8.0,2,1,18.4,0,3,2,8.4,1
3297,20.0,0,5.0,2,1,17.2,0,0,3,8.7,0
3298,19.0,1,1.0,1,1,13.9,1,3,0,8.9,0
3299,24.0,1,8.0,1,1,15.2,0,3,3,4.8,0
3300,20.0,2,4.0,2,1,17.7,1,2,0,7.3,0
3301,20.0,3,4.0,0,1,2.5,1,2,3,7.7,0
3302,23.0,3,1.0,0,1,2.5,0,1,2,7.1,1
3303,19.0,3,7.0,1,1,20.8,0,3,2,6.3,1
3304,22.0,3,3.0,0,0,12.6,0,0,2,8.3,1
3305,22.0,3,3.0,1,0,19.5,0,3,1,9.5,1
3306,23.0,4,2.0,1,1,1.6,0,1,0,7.0,0
3307,24.0,2,7.0,2,1,28.2,0,2,0,6.2,0
3308,22.0,1,1.0,1,1,27.6,0,3,3,9.6,0
3309,19.0,4,2.0,2,1,19.5,0,1,0,4.5,0
3310,18.0,0,5.0,1,0,29.7,0,3,2,7.9,1
3311,25.0,3,6.0,1,1,24.7,1,1,0,7.4,0
3312,23.0,3,7.0,0,1,16.0,1,1,3,9.4,0
3313,23.0,2,2.0,1,1,19.8,1,0,2,7.9,1
3314,22.0,3,2.0,1,0,18.2,1,3,3,9.3,0
3315,23.0,1,2.0,2,1,17.9,0,0,1,4.5,1
3316,24.0,3,1.0,2,0,5.3,0,2,3,6.9,0
3317,21.0,2,5.0,1,0,22.6,0,2,0,6.2,0
3318,25.0,0,4.0,2,1,4.8,0,1,2,7.8,1
3319,18.0,3,6.0,2,0,12.0,0,2,0,8.0,0
3320,18.0,4,1.0,0,1,9.1,0,3,1,4.1,0
3321,24.0,4,5.0,2,1,9.6,1,0,1,8.8,0
3322,20.0,3,1.0,0,0,2.2,0,2,3,7.0,0
3323,20.0,3,1.0,2,1,5.1,1,2,2,8.3,1
3324,18.0,2,4.0,0,1,12.3,1,0,2,9.3,1
3325,18.0,3,5.0,1,1,0.9,0,0,1,7.5,0
3326,18.0,4,4.0,0,0,14.0,0,3,1,5.3,0
3327,25.0,4,3.0,0,0,10.8,1,1,3,6.9,0
3328,24.0,4,4.0,2,1,21.9,1,0,0,4.0,0
3329,20.0,1,2.0,1,1,15.2,0,2,1,7.7,1
3330,25.0,2,2.0,2,1,20.3,0,1,0,8.2,0
3331,22.0,4,3.0,0,0,2.3,0,1,0,7.4,0
3332,23.0,4,1.0,0,0,26.0,1,1,3,8.2,0
3333,23.0,0,4.0,1,0,9.2,1,0,1,8.5,0
3334,21.0,1,2.0,2,0,18.3,1,0,1,5.5,1
3335,18.0,1,2.0,0,1,24.4,0,1,0,6.4,0
3336,19.0,2,8.0,0,1,7.5,0,0,1,7.1,0
3337,22.0,0,6.0,0,1,12.7,1,0,0,5.8,0
3338,19.0,1,1.0,1,0,16.4,0,3,2,9.6,1
3339,22.0,3,7.0,0,0,24.4,0,2,0,8.9,0
3340,23.0,2,7.0,2,1,8.0,0,2,1,9.9,0
3341,22.0,4,4.0,2,1,13.3,0,2,0,6.8,0
3342,19.0,4,5.0,0,0,6.3,0,0,0,4.3,0
3343,18.0,1,2.0,2,1,10.9,0,3,1,6.9,0
3344,24.0,1,4.0,1,1,10.6,1,1,0,8.0,0
3345,23.0,0,3.0,2,0,7.9,0,2,1,8.4,0
3346,25.0,3,6.0,0,0,5.8,1,1,1,4.6,0
3347,23.0,0,3.0,0,0,24.0,0,3,3,5.5,0
3348,20.0,0,6.0,0,1,2.4,1,3,2,7.2,1
3349,20.0,3,1.0,1,0,28.7,1,0,1,5.7,1
3350,18.0,4,3.0,2,0,11.0,0,2,2,9.0,1
3351,22.0,4,3.0,2,0,1.6,1,2,2,5.8,1
3352,20.0,2,6.0,2,0,6.2,0,2,1,6.6,0
3353,24.0,3,7.0,0,0,24.8,0,3,2,5.3,1
3354,21.0,4,4.0,0,0,1.9,1,3,0,5.1,0
3355,25.0,2,5.0,0,0,25.5,1,1,0,6.5,0
3356,25.0,1,7.0,2,1,27.9,0,1,0,6.2,0
3357,23.0,2,1.0,2,1,20.6,0,0,0,8.5,0
3358,18.0,3,6.0,1,1,22.9,0,1,1,9.1,1
3359,20.0,2,6.0,0,0,11.7,0,1,1,6.3,0
3360,20.0,2,7.0,0,1,15.4,0,3,2,4.1,1
3361,24.0,4,7.0,1,1,4.0,0,0,3,9.9,0
3362,23.0,3,1.0,1,0,23.2,0,0,2,6.4,1
3363,18.0,3,4.0,2,1,25.6,1,3,3,6.3,0
3364,18.0,3,7.0,2,1,24.9,0,1,3,5.5,0
3365,19.0,1,8.0,0,1,10.3,1,1,1,8.6,0
3366,25.0,3,1.0,0,1,7.1,1,0,3,4.7,0
3367,19.0,2,6.0,1,1,23.5,1,2,1,8.3,1
3368,23.0,2,5.0,0,1,4.8,1,3,3,5.0,0
3369,21.0,0,2.0,1,0,24.5,0,2,2,6.0,1
3370,18.0,2,7.0,1,0,1.3,1,0,2,9.8,1
3371,23.0,0,2.0,2,1,12.4,1,3,1,6.2,0
3372,21.0,4,8.0,0,0,10.8,1,1,2,4.1,1
3373,21.0,1,6.0,1,1,11.3,1,0,2,5.3,1
3374,25.0,4,8.0,1,1,15.5,0,3,2,6.6,1
3375,25.0,1,8.0,2,1,2.6,0,1,1,7.1,0
3376,25.0,4,1.0,1,0,16.2,1,2,1,7.3,1
3377,18.0,4,8.0,2,1,20.0,1,0,0,4.2,0
3378,18.0,3,8.0,0,0,15.1,0,0,2,4.7,1
3379,25.0,0,7.0,1,0,12.6,0,2,0,4.0,0
3380,25.0,4,2.0,1,1,19.2,0,1,2,6.3,1
3381,21.0,2,4.0,2,0,21.4,1,1,3,6.3,0
3382,24.0,4,2.0,2,1,18.8,0,2,0,6.1,0
3383,24.0,0,6.0,2,1,21.6,1,2,1,7.6,1
3384,20.0,4,7.0,1,1,29.8,0,1,1,9.3,1
3385,18.0,2,1.0,2,0,4.6,0,2,3,6.1,0
3386,23.0,3,8.0,0,1,12.6,1,1,2,6.3,1
3387,22.0,3,8.0,1,0,23.6,0,3,1,8.1,1
3388,21.0,4,5.0,2,1,19.5,0,1,1,9.8,1
3389,18.0,3,3.0,2,0,8.0,0,3,1,6.4,0
3390,18.0,2,6.0,1,1,24.0,0,3,0,5.4,0
3391,25.0,1,2.0,0,1,24.4,0,2,0,6.0,0
3392,18.0,3,8.0,0,1,1.3,0,1,0,5.5,0
3393,19.0,4,7.0,0,0,8.8,0,2,2,8.6,1
3394,20.0,1,4.0,1,0,20.2,1,0,3,7.8,1
3395,18.0,1,3.0,1,0,5.0,0,0,1,7.0,1
3396,24.0,1,4.0,0,1,10.9,0,0,1,6.8,0
3397,24.0,2,8.0,2,0,17.9,0,2,0,10.0,0
3398,19.0,4,6.0,0,0,3.1,0,2,1,6.0,0
3399,20.0,3,2.0,2,0,12.8,1,3,3,6.3,0
3400,21.0,1,4.0,2,0,12.3,0,1,2,6.1,1
3401,23.0,1,2.0,2,0,7.3,1,0,2,9.1,1
3402,24.0,4,4.0,1,0,10.5,0,0,3,6.3,0
3403,24.0,4,4.0,1,1,21.8,0,0,0,9.5,0
3404,22.0,4,8.0,2,1,5.7,1,2,2,7.4,1
3405,25.0,2,1.0,2,0,21.3,1,1,3,5.2,0
3406,25.0,1,6.0,2,1,3.0,0,2,0,8.2,0
3407,23.0,0,4.0,1,1,7.4,0,2,0,8.4,0
3408,20.0,4,8.0,2,1,21.7,1,1,1,7.2,1
3409,21.0,4,3.0,2,0,6.9,1,1,1,5.2,0
3410,25.0,1,5.0,1,0,7.4,1,2,2,9.3,1
3411,24.0,3,6.0,1,1,12.3,0,0,3,8.9,0
3412,18.0,2,1.0,2,1,17.9,0,2,1,8.8,1
3413,25.0,2,3.0,2,0,24.9,0,2,2,9.2,1
3414,22.0,3,4.0,0,1,13.9,0,2,1,8.8,0
3415,24.0,0,4.0,1,0,29.7,1,3,1,9.9,1
3416,20.0,1,3.0,2,0,24.7,1,3,1,8.5,1
3417,24.0,2,5.0,1,1,26.8,0,1,3,8.0,0
3418,22.0,4,2.0,2,1,17.4,0,3,1,4.6,1
3419,23.0,2,7.0,1,1,9.7,0,0,0,6.2,0
3420,19.0,4,3.0,1,0,4.5,1,3,0,4.8,0
3421,19.0,4,7.0,2,0,25.9,1,1,0,5.1,0
3422,21.0,3,1.0,1,1,10.4,0,0,3,4.5,0
3423,20.0,1,5.0,0,1,28.0,0,1,3,8.5,0
3424,22.0,1,2.0,2,0,5.3,1,2,0,7.3,0
3425,23.0,4,8.0,1,1,25.3,1,1,1,9.4,1
3426,19.0,3,1.0,2,0,28.5,1,0,2,5.0,1
3427,25.0,3,4.0,1,1,18.9,0,3,0,6.3,0
3428,23.0,0,6.0,1,0,24.2,0,1,0,7.2,0
3429,23.0,3,4.0,2,1,0.6,1,2,3,8.5,0
3430,18.0,3,1.0,2,1,2.3,0,0,2,4.4,1
3431,20.0,0,3.0,0,0,16.6,1,3,1,5.9,1
3432,19.0,4,1.0,0,1,11.3,1,3,3,6.5,0
3433,20.0,2,8.0,2,1,10.1,0,1,1,4.9,0
3434,24.0,3,7.0,2,0,18.5,0,1,1,9.7,1
3435,22.0,3,3.0,0,1,3.7,1,3,3,6.6,0
3436,21.0,3,5.0,1,1,10.6,1,1,1,8.2,0
3437,20.0,2,5.0,2,1,21.6,1,3,0,8.8,0
3438,19.0,0,8.0,0,1,19.4,0,0,3,5.9,0
3439,24.0,2,7.0,1,1,18.7,1,3,2,8.9,1
3440,22.0,1,1.0,0,0,10.7,1,1,3,8.0,1
3441,19.0,3,1.0,1,0,13.8,0,1,3,9.1,0
3442,24.0,0,5.0,0,1,18.7,1,3,1,9.4,1
3443,22.0,2,5.0,2,0,2.5,0,0,1,9.2,0
3444,20.0,3,2.0,0,0,26.9,1,1,3,5.5,0
3445,22.0,0,5.0,0,1,5.1,0,2,3,8.2,0
3446,24.0,3,2.0,0,0,12.6,0,1,0,7.7,0
3447,23.0,2,2.0,1,0,26.7,0,3,0,5.6,0
3448,22.0,3,3.0,0,0,17.8,1,0,1,5.9,1
3449,20.0,3,8.0,2,0,21.5,0,2,1,9.4,1
3450,22.0,2,4.0,0,0,28.3,0,3,1,5.7,1
3451,23.0,0,1.0,1,0,23.9,0,3,2,8.5,1
3452,22.0,1,8.0,2,0,29.3,1,1,3,5.2,1
3453,25.0,0,8.0,0,0,20.6,1,0,1,7.9,1
3454,22.0,1,6.0,2,1,21.2,1,1,2,8.0,1
3455,23.0,2,2.0,0,0,6.7,0,3,2,4.4,1
3456,22.0,3,6.0,0,1,16.7,1,1,3,8.8,0
3457,25.0,4,8.0,0,1,28.5,0,0,1,9.6,1
3458,18.0,1,1.0,1,1,11.7,1,3,2,9.3,1
3459,25.0,1,6.0,2,0,15.8,0,1,2,7.4,1
3460,18.0,1,4.0,0,0,27.9,0,1,0,9.8,1
3461,21.0,2,3.0,1,1,18.5,0,3,1,5.7,1
3462,18.0,2,2.0,1,0,5.0,1,1,2,5.8,1
3463,25.0,4,5.0,2,1,8.1,1,0,1,4.4,0
3464,20.0,4,2.0,2,1,26.5,0,3,2,4.4,1
3465,25.0,1,6.0,1,1,15.2,0,1,0,9.0,0
3466,24.0,2,4.0,0,0,24.4,0,1,3,6.3,0
3467,25.0,1,3.0,2,0,20.1,0,1,2,4.3,1
3468,22.0,2,1.0,0,0,25.6,1,2,3,5.3,0
3469,22.0,2,2.0,1,0,29.3,0,3,1,8.9,1
3470,23.0,1,7.0,0,0,12.7,0,1,1,6.4,1
3471,24.0,0,5.0,2,0,19.2,0,0,0,4.1,0
3472,24.0,1,3.0,2,1,20.6,0,1,1,6.9,1
3473,19.0,2,8.0,0,1,3.8,0,2,2,4.9,1
3474,18.0,0,4.0,0,1,3.4,1,2,1,4.8,0
3475,25.0,2,5.0,2,0,3.5,1,3,0,4.5,0
3476,18.0,2,8.0,0,1,15.6,0,3,3,8.2,0
3477,23.0,1,5.0,0,0,15.7,1,1,1,4.2,1
3478,22.0,2,8.0,2,0,1.1,0,1,1,6.8,0
3479,22.0,0,8.0,0,0,18.6,0,2,0,5.0,0
3480,25.0,4,5.0,0,1,22.4,0,2,1,5.7,1
3481,23.0,4,2.0,2,0,15.4,0,1,0,5.1,0
3482,22.0,4,2.0,0,1,4.9,0,2,2,7.4,1
3483,18.0,2,5.0,0,1,3.3,1,1,0,6.4,0
3484,18.0,2,7.0,2,0,9.8,1,0,2,7.0,1
3485,24.0,1,5.0,2,0,3.0,0,3,1,9.1,1
3486,24.0,2,3.0,0,0,9.1,1,0,3,4.5,0
3487,19.0,3,4.0,2,0,7.2,1,1,0,6.0,0
3488,20.0,4,4.0,0,1,1.7,0,2,1,7.1,0
3489,23.0,4,2.0,2,0,26.2,0,0,3,7.4,0
3490,21.0,0,3.0,1,1,28.1,0,0,3,5.5,0
3491,24.0,2,8.0,2,1,20.0,1,1,1,5.5,1
3492,22.0,1,4.0,0,1,4.7,0,1,0,4.9,0
3493,23.0,3,5.0,2,1,27.9,0,1,0,6.9,0
3494,18.0,4,2.0,2,1,25.3,1,0,3,4.6,0
3495,20.0,3,1.0,1,1,20.5,1,0,1,6.2,1
3496,25.0,0,8.0,1,1,11.9,1,0,2,5.0,1
